Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2020-11-25 16:23:44,30.183.4.1,202.57.230.254,27832,13005,ICMP,164,Control,DNS,Repellat soluta aut sed iste velit. Exercitationem veritatis nam ullam maxime quisquam.,IoC Detected,64.33,Alert Triggered,Malware,Known Pattern B,Logged,High,Aaryahi Dugal,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),Segment B,"Ballia, Andhra Pradesh",102.242.217.147,Log Data,Alert Data,Server
2021-08-30 10:33:16,99.145.93.110,218.108.196.213,13460,30057,ICMP,1081,Control,FTP,Similique animi voluptate culpa quas fugit quia autem. Impedit magnam tenetur labore. Aut fugit fugit voluptatum.,IoC Detected,39.52,Alert Triggered,Malware,Known Pattern A,Logged,High,Alia Magar,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/50.0.843.0 Safari/531.0",Segment A,"Kulti, Rajasthan",154.136.141.118,Log Data,Alert Data,Firewall
2020-04-07 15:12:00,79.93.203.57,34.182.155.157,56177,65403,TCP,1465,Data,DNS,Facilis temporibus repellat placeat nisi magni. Fuga exercitationem qui illo laborum aliquam quae. Quasi velit assumenda voluptatibus illum tempora reiciendis.,IoC Detected,77.13,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Yashvi Joshi,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0),Segment B,"Ahmednagar, Telangana",11.79.117.210,Log Data,Alert Data,Firewall
2023-06-18 06:50:14,96.24.152.115,222.162.117.3,14335,38850,ICMP,362,Control,DNS,"Tempore tenetur recusandae. Ex animi quis officiis.
Corrupti modi repudiandae cum illo. Nisi quo itaque id aspernatur. Quas quo dicta sequi perspiciatis.",IoC Detected,62.11,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Saira Joshi,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.1),Segment A,"Noida, Jharkhand",220.195.197.184,Log Data,Alert Data,Firewall
2020-02-09 09:00:20,5.227.150.7,76.11.122.113,14388,32850,UDP,1140,Data,DNS,Perferendis itaque in atque quos sed blanditiis. Recusandae necessitatibus nisi fugit architecto necessitatibus placeat. Nostrum commodi atque natus ratione eius provident.,IoC Detected,12.76,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Vedika Brar,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),Segment A,"Patna, Sikkim",117.12.17.118,Log Data,Alert Data,Server
2021-07-24 19:56:33,156.255.71.58,218.222.213.40,19233,53625,UDP,667,Control,HTTP,Libero nostrum saepe officiis maxime ullam perferendis. Delectus totam cumque aliquam est libero reiciendis. Aliquid ducimus voluptatem quaerat placeat ad. Illum quibusdam atque reiciendis iste eos.,IoC Detected,92.91,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Indrajit Sarna,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ik-CA) AppleWebKit/533.50.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.50.3",Segment B,"Bongaigaon, Chhattisgarh",41.223.112.14,Log Data,Alert Data,Server
2022-03-04 17:38:17,118.183.170.96,118.122.175.166,18838,63728,TCP,777,Data,FTP,"Facere voluptas nam quis illum explicabo.
Ipsum error aspernatur ratione saepe recusandae vel. Tempore nesciunt fugit assumenda voluptate.",IoC Detected,8.04,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Ivana Banerjee,Opera/8.19.(Windows NT 6.1; nds-NL) Presto/2.9.174 Version/12.00,Segment B,"Kurnool, Karnataka",171.90.32.132,Log Data,Alert Data,Server
2022-05-02 19:53:40,150.119.65.163,30.224.129.8,30858,4160,UDP,322,Control,FTP,"Laboriosam possimus debitis rem dolore.
Quae aut quis corrupti voluptatum nesciunt. Itaque soluta dignissimos atque quae quidem maxime beatae.
Tempora aut quasi. Optio deserunt maiores odio magnam.",IoC Detected,6.59,Alert Triggered,Malware,Known Pattern A,Logged,Low,Ranbir Agarwal,Mozilla/5.0 (Android 1.1; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,Segment A,"Gandhidham, Telangana",157.31.186.165,Log Data,Alert Data,Firewall
2023-03-15 06:18:37,83.1.125.51,145.245.174.143,22784,50376,TCP,1231,Control,HTTP,Perspiciatis quos doloribus natus eveniet nemo. Ipsam quibusdam veritatis sapiente cumque dolor voluptas.,IoC Detected,33.52,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Yakshit Date,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ja-JP) AppleWebKit/534.21.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.21.4",Segment C,"Shimoga, Gujarat",42.228.106.79,Log Data,Alert Data,Firewall
2021-05-04 17:59:47,83.80.253.252,218.210.234.179,51355,51715,TCP,156,Data,DNS,"Quos natus perferendis laudantium ipsa. Debitis neque accusantium. Officia quos architecto.
Expedita quis architecto laboriosam culpa consectetur.",IoC Detected,18.76,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Inaaya  Mani,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.10.2 (KHTML, like Gecko) Version/4.1 Safari/531.10.2",Segment B,"Pudukkottai, Maharashtra",40.114.67.117,Log Data,Alert Data,Server
2021-07-20 03:27:53,211.36.83.31,115.135.58.114,7804,28503,TCP,648,Data,HTTP,Odit necessitatibus ipsam repudiandae inventore cumque optio. Excepturi culpa ab odio. Tempore blanditiis cumque officiis commodi eum.,IoC Detected,26.96,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Rati Krishnamurthy,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),Segment C,"Madanapalle, Madhya Pradesh",208.98.158.167,Log Data,Alert Data,Firewall
2020-03-12 17:09:26,57.224.183.166,46.165.160.133,35242,32258,ICMP,1448,Data,FTP,Quisquam delectus amet dolorem. Rerum mollitia ex omnis consectetur unde vitae. Praesentium in iste dignissimos eaque deserunt. Fuga corrupti praesentium non facilis.,IoC Detected,40.95,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Charvi Shere,Opera/8.80.(X11; Linux i686; ka-GE) Presto/2.9.180 Version/10.00,Segment C,"Guwahati, Telangana",136.75.78.1,Log Data,Alert Data,Server
2021-10-30 19:35:38,24.75.79.172,89.3.130.153,53281,31434,UDP,82,Data,FTP,"Mollitia dolorum delectus suscipit illo corrupti optio provident. Pariatur placeat debitis earum.
Deleniti delectus nesciunt dolore. Dolorem sit possimus commodi voluptate itaque explicabo.",IoC Detected,25.24,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Uthkarsh Kara,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7013-06-24 03:42:48 Firefox/3.8,Segment C,"Bilaspur, Assam",107.82.199.200,Log Data,Alert Data,Server
2023-07-22 05:42:36,97.227.169.117,41.127.247.45,64514,37063,UDP,1256,Control,DNS,"Adipisci culpa deleniti.
Quibusdam eos reiciendis pariatur. Quo culpa maxime qui ipsum sunt. Molestias reprehenderit reprehenderit qui magnam sint.",IoC Detected,23.05,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Vaibhav Sankar,Opera/8.20.(Windows 98; Win 9x 4.90; hy-AM) Presto/2.9.171 Version/12.00,Segment A,"Mahbubnagar, Kerala",161.47.15.240,Log Data,Alert Data,Firewall
2021-01-02 01:15:47,176.227.82.162,174.14.197.23,45307,34777,TCP,87,Control,DNS,Porro esse enim aliquam. Cupiditate iusto consequuntur sapiente. Tempora esse quam occaecati nisi.,IoC Detected,42.25,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Charvi Jayaraman,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0),Segment B,"Darbhanga, Chhattisgarh",170.204.213.31,Log Data,Alert Data,Firewall
2020-11-21 09:02:29,218.85.222.224,45.55.27.243,24682,25370,UDP,1298,Data,HTTP,Quis atque nisi. Quibusdam in minus cum numquam iste earum. Doloribus voluptates voluptatum amet debitis.,IoC Detected,82.12,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Hunar Malhotra,Opera/9.39.(Windows 98; Win 9x 4.90; km-KH) Presto/2.9.178 Version/12.00,Segment A,"Bhusawal, Punjab",62.61.155.45,Log Data,Alert Data,Server
2023-04-25 22:36:56,211.199.87.197,90.242.173.227,52651,52055,ICMP,808,Control,HTTP,"Magni natus perferendis excepturi sequi placeat. Repellendus quam recusandae vero debitis. Reiciendis odit cumque reprehenderit.
Sit alias dolore pariatur doloremque sequi exercitationem.",IoC Detected,34.9,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Hansh Bir,Mozilla/5.0 (Windows NT 6.1; uz-UZ; rv:1.9.0.20) Gecko/3767-11-27 17:08:56 Firefox/3.8,Segment C,"Uluberia, Mizoram",170.150.113.83,Log Data,Alert Data,Server
2022-01-17 18:58:47,160.197.88.89,110.247.3.232,56455,42390,TCP,591,Data,FTP,Ut exercitationem atque inventore quis nam. Nam ratione accusamus eum amet illum.,IoC Detected,92.59,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Parinaaz Lalla,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),Segment A,"Guwahati, Mizoram",187.84.47.229,Log Data,Alert Data,Server
2023-02-07 15:05:59,157.95.143.181,140.31.5.28,1947,37748,UDP,516,Control,HTTP,Debitis sed quaerat voluptates quas. Esse aliquid aliquid possimus.,IoC Detected,45.4,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Elakshi Sinha,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1),Segment C,"Udaipur, Jharkhand",155.125.90.152,Log Data,Alert Data,Server
2022-04-19 03:41:02,25.104.20.150,5.18.120.227,53534,58809,ICMP,1418,Data,DNS,"Aliquam odit esse.
Nam nam id ducimus culpa doloribus. At qui vel eveniet.",IoC Detected,3.5,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Charvi Chandra,Opera/8.29.(Windows CE; ta-LK) Presto/2.9.163 Version/10.00,Segment C,"Udupi, Haryana",98.165.21.247,Log Data,Alert Data,Firewall
2021-10-25 00:47:24,136.82.58.177,83.77.50.47,18240,42386,ICMP,142,Control,FTP,Libero animi corrupti porro tenetur quaerat. Laborum officiis recusandae officia cupiditate quae reprehenderit. Consequatur modi quis nemo.,IoC Detected,70.64,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Hansh Varma,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),Segment B,"Amravati, Haryana",73.110.247.220,Log Data,Alert Data,Firewall
2022-04-18 14:17:21,140.154.154.223,195.88.128.46,34328,62411,TCP,459,Data,DNS,"Maiores alias tempore debitis nulla. Minima voluptatem iusto quia nihil occaecati in nemo. Sequi aliquid recusandae sapiente.
Deleniti minus magnam. Quae soluta blanditiis delectus.",IoC Detected,49.94,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Krish Batta,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.45.2 (KHTML, like Gecko) Version/4.1 Safari/531.45.2",Segment A,"Meerut, Manipur",22.221.39.107,Log Data,Alert Data,Server
2021-07-23 10:59:43,185.246.42.64,72.202.112.248,52390,50449,ICMP,304,Data,DNS,Quis necessitatibus doloribus officia at fugit. Laborum facere error nihil voluptatem qui. Veritatis aliquam quae quia.,IoC Detected,37.05,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Vritika Kapoor,Mozilla/5.0 (Android 4.0; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,Segment B,"Gurgaon, Jharkhand",27.162.15.153,Log Data,Alert Data,Server
2021-01-30 09:46:37,151.218.127.60,1.119.196.92,54247,34178,TCP,468,Data,HTTP,Illum expedita repudiandae tempore voluptatem soluta. Minus sequi corporis fuga molestias. Aspernatur repellat magnam est. Beatae dignissimos perspiciatis quidem at.,IoC Detected,64.25,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Ranbir Raval,Mozilla/5.0 (Windows NT 10.0; se-NO; rv:1.9.0.20) Gecko/3317-01-21 06:12:21 Firefox/3.6.8,Segment C,"Mathura, Bihar",179.20.46.37,Log Data,Alert Data,Firewall
2023-09-05 00:53:14,165.5.162.172,210.221.142.72,44894,42712,UDP,998,Control,FTP,"Voluptas enim alias cumque at tenetur. At voluptates veniam. Sint veniam cum commodi assumenda aperiam.
Rem totam voluptate explicabo in.",IoC Detected,64.63,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Stuvan Talwar,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/48.0.893.0 Mobile/40K502 Safari/533.1",Segment A,"Kanpur, Meghalaya",59.234.34.174,Log Data,Alert Data,Server
2020-04-14 03:52:21,36.92.13.116,195.10.57.184,62511,46999,ICMP,929,Control,HTTP,Consequuntur rem inventore cumque nulla. Nostrum nobis maiores aliquid iste dolor libero. Quia veniam totam necessitatibus eum numquam. Eius quidem in tempora cum quibusdam.,IoC Detected,82.29,Alert Triggered,Malware,Known Pattern A,Ignored,High,Shayak Mand,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/62.0.892.0 Safari/531.0",Segment B,"Kishanganj, Kerala",88.53.176.21,Log Data,Alert Data,Firewall
2020-09-01 01:29:55,78.235.50.178,54.178.253.217,27144,11533,TCP,1182,Data,DNS,"Vel expedita facere sit. Ex assumenda dignissimos nobis porro at. Placeat dolorum eum repudiandae incidunt.
Nam tempore sunt. Explicabo incidunt dolorem molestias. Culpa libero molestiae illo qui.",IoC Detected,33.8,Alert Triggered,Malware,Known Pattern A,Ignored,High,Piya Rajan,Mozilla/5.0 (Android 8.0.0; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,Segment A,"Orai, Gujarat",157.149.74.64,Log Data,Alert Data,Server
2020-05-04 14:46:14,169.99.36.176,147.199.100.133,49486,14663,ICMP,1022,Data,DNS,Sapiente dolor dicta nihil. Perspiciatis quibusdam omnis in quas ad accusamus quos. Laudantium quaerat molestiae eius.,IoC Detected,91.92,Alert Triggered,Malware,Known Pattern B,Blocked,High,Miraya Baria,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:4.0; fr-CA) AppleWebKit/534.45.3 (KHTML, like Gecko) Version/4.0.1 Safari/534.45.3",Segment A,"Jalandhar, Arunachal Pradesh",177.169.45.28,Log Data,Alert Data,Server
2020-01-15 05:42:27,214.8.255.1,148.88.74.75,45023,42305,UDP,777,Data,HTTP,Accusamus consectetur dolorem. Repellat explicabo amet iusto nostrum laudantium aliquid. Praesentium fugit eligendi consequatur minima minus libero.,IoC Detected,33.8,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Drishya Sankaran,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_9 rv:6.0; crh-UA) AppleWebKit/534.40.5 (KHTML, like Gecko) Version/4.0.5 Safari/534.40.5",Segment C,"Bidar, Kerala",129.172.102.236,Log Data,Alert Data,Server
2020-02-15 23:47:41,211.197.86.21,152.184.92.205,12441,59190,UDP,906,Control,HTTP,Dolor nesciunt inventore iste aliquam explicabo numquam ea. Veritatis officia ex occaecati ab culpa tempora. Quod dolor accusamus eos illo.,IoC Detected,13.19,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Gokul Sarraf,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),Segment B,"Surat, Maharashtra",9.238.121.141,Log Data,Alert Data,Firewall
2020-12-05 08:08:52,80.65.44.92,217.70.111.120,60910,36569,ICMP,354,Control,FTP,Quod voluptatem voluptatem natus incidunt saepe fugit. Tenetur eum dolores aspernatur dolorem necessitatibus ratione. Perferendis explicabo possimus pariatur culpa quam.,IoC Detected,81.22,Alert Triggered,Malware,Known Pattern B,Logged,Low,Taran Krishnamurthy,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/61.0.863.0 Safari/534.0",Segment B,"Bhind, Bihar",186.162.51.208,Log Data,Alert Data,Firewall
2022-09-02 16:09:07,31.36.98.98,62.44.79.255,16609,59783,UDP,1128,Data,HTTP,"Nostrum magnam nam velit pariatur exercitationem.
Harum nesciunt doloremque voluptatibus magni mollitia sit. Perspiciatis eaque saepe sint deserunt voluptas deleniti.",IoC Detected,40.32,Alert Triggered,Malware,Known Pattern A,Logged,High,Bhavin Shetty,Opera/8.13.(Windows NT 5.0; ig-NG) Presto/2.9.188 Version/12.00,Segment B,"Rajahmundry, Uttarakhand",109.255.40.237,Log Data,Alert Data,Firewall
2021-10-08 18:10:09,112.150.206.82,54.14.109.135,54202,48992,TCP,436,Control,FTP,Quaerat porro consequuntur fugit. Id voluptatibus necessitatibus rerum sed deserunt voluptates. Architecto id omnis eveniet hic quas perspiciatis.,IoC Detected,46.34,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Hansh Kade,Opera/8.47.(X11; Linux i686; ak-GH) Presto/2.9.182 Version/11.00,Segment A,"Amroha, Madhya Pradesh",103.225.170.117,Log Data,Alert Data,Firewall
2020-07-05 16:48:17,136.97.0.78,102.46.255.155,26605,64063,ICMP,700,Data,DNS,"Laborum totam ipsam. Sed recusandae quaerat officia nulla.
Quam a amet quas iusto deserunt expedita. Saepe aliquam neque doloremque.",IoC Detected,7.34,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Dhruv Khatri,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; mk-MK) AppleWebKit/532.11.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.11.7",Segment A,"Ghaziabad, Odisha",157.35.96.120,Log Data,Alert Data,Server
2021-08-25 03:45:44,190.86.37.186,34.72.59.74,39099,4667,ICMP,1239,Control,HTTP,"Facilis in pariatur dolor. Quasi enim totam ullam perspiciatis.
Officiis illum qui culpa. Distinctio eveniet ullam dolores id voluptatum. Tenetur unde fugiat adipisci laboriosam cumque accusantium.",IoC Detected,44.58,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Aaryahi Handa,Mozilla/5.0 (Android 4.0.4; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,Segment B,"Bihar Sharif, Goa",222.195.27.74,Log Data,Alert Data,Server
2021-06-10 16:57:56,195.226.128.146,141.148.89.200,29682,54227,TCP,1088,Data,HTTP,"Quisquam quisquam fugit saepe reprehenderit. Ullam sint harum ex laudantium animi quos.
Est placeat officia non soluta quaerat iusto. Eum veniam illo ea doloremque. Quae occaecati at.",IoC Detected,86.59,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Sumer Goel,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1),Segment A,"Ahmedabad, Sikkim",22.195.97.214,Log Data,Alert Data,Firewall
2022-08-19 01:00:16,200.105.62.178,36.250.185.7,18266,4419,ICMP,1064,Data,DNS,Corporis earum libero nesciunt corrupti adipisci quasi. Repellat commodi reprehenderit optio quo. Exercitationem natus iste quasi placeat.,IoC Detected,59.89,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Dharmajan Cherian,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/62.0.817.0 Safari/532.0",Segment C,"Ajmer, Goa",35.216.213.230,Log Data,Alert Data,Firewall
2020-02-11 11:58:59,40.215.21.203,61.78.23.237,39715,17208,TCP,547,Data,HTTP,Totam provident et quaerat occaecati labore soluta. Voluptatibus earum est pariatur.,IoC Detected,20.45,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Navya Dara,Mozilla/5.0 (Windows NT 6.1; de-CH; rv:1.9.2.20) Gecko/7374-11-06 12:58:33 Firefox/5.0,Segment B,"Ozhukarai, Jharkhand",10.24.201.208,Log Data,Alert Data,Server
2020-03-30 11:05:08,47.173.90.32,157.221.105.83,7887,60767,UDP,723,Control,HTTP,Perspiciatis alias velit nisi. In magnam nobis omnis temporibus quaerat distinctio. Vitae voluptatum nihil odio.,IoC Detected,47.23,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Tarini Rao,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; kl-GL) AppleWebKit/532.24.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6532.24.7",Segment A,"Jamnagar, Goa",14.69.104.243,Log Data,Alert Data,Server
2021-08-21 15:47:35,81.51.45.246,197.80.171.249,21941,3820,TCP,1468,Data,FTP,"Nostrum eum ipsum recusandae. Ut animi modi officiis eveniet accusamus hic.
Veniam fugiat asperiores blanditiis. Ea natus consequuntur vitae.",IoC Detected,78.71,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Sahil Choudhary,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0),Segment B,"Sasaram, Goa",188.198.218.238,Log Data,Alert Data,Firewall
2022-01-06 23:27:44,63.129.2.138,99.215.42.115,11335,61207,ICMP,1484,Data,FTP,"Dolores sapiente aperiam consequuntur autem porro sapiente. Libero nam fuga facere ea.
Porro rem officia eveniet nobis eum minima. Perspiciatis maiores reiciendis nesciunt.",IoC Detected,35.08,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Ishaan Bumb,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8; rv:1.9.2.20) Gecko/2861-11-16 03:50:14 Firefox/3.8,Segment A,"Kolkata, Manipur",201.79.123.82,Log Data,Alert Data,Server
2021-06-13 08:09:12,84.147.161.128,36.185.42.221,59351,49128,UDP,148,Control,DNS,Similique facere aspernatur in adipisci. Eveniet dignissimos quas esse commodi quasi.,IoC Detected,93.46,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Urvi Shanker,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.0),Segment B,"Tenali, Andhra Pradesh",32.136.171.105,Log Data,Alert Data,Server
2023-07-27 14:33:21,53.123.55.206,210.126.122.249,47018,21638,ICMP,438,Control,HTTP,Consequatur vero omnis delectus veniam. Magnam asperiores deleniti. Iure deserunt earum eos tempore facilis suscipit.,IoC Detected,36.74,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Mamooty De,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/20.0.832.0 Safari/532.1",Segment B,"Hubli–Dharwad, Kerala",149.180.145.139,Log Data,Alert Data,Server
2022-08-10 19:15:34,45.59.188.143,54.119.218.32,41005,7820,UDP,1058,Control,DNS,Illo tenetur repellendus unde ea. Vel consequuntur autem incidunt veritatis modi deleniti molestias.,IoC Detected,52.77,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Vaibhav Bansal,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2 rv:3.0; sc-IT) AppleWebKit/535.12.5 (KHTML, like Gecko) Version/5.0.2 Safari/535.12.5",Segment C,"Ambala, Chhattisgarh",24.13.177.141,Log Data,Alert Data,Firewall
2020-05-18 01:10:45,66.153.105.96,211.145.58.94,2099,40825,ICMP,530,Control,FTP,"Temporibus nemo sint vel.
Voluptas ducimus non dolorem. Veniam officiis doloremque.",IoC Detected,59.11,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Arnav Magar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; pl-PL) AppleWebKit/533.3.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.3.5",Segment C,"Bathinda, Karnataka",144.127.115.224,Log Data,Alert Data,Firewall
